default	112	02:48:06.160	107.65	0
default	113	02:48:06.220	107.29	0
default	114	02:48:06.283	106.86	0
default	115	02:48:06.345	106.57	0
default	116	02:48:06.410	106.21	0
default	117	02:48:06.470	105.98	0
default	118	02:48:06.533	105.71	0
default	119	02:48:06.595	105.45	0
default	120	02:48:06.659	105.28	0
default	121	02:48:06.720	105.12	0
default	122	02:48:06.782	104.96	0
default	123	02:48:06.845	104.85	0
default	124	02:48:06.907	104.62	0
default	125	02:48:06.970	104.52	0
default	126	02:48:07.032	104.42	0
default	127	02:48:07.095	104.39	0
default	128	02:48:07.159	104.33	0
default	129	02:48:07.220	104.26	0
default	130	02:48:07.282	104.19	0
default	131	02:48:07.345	104.13	0
default	132	02:48:07.407	104.10	0
default	133	02:48:07.470	104.04	0
default	134	02:48:07.532	104.00	0
default	135	02:48:07.595	103.96	0
default	136	02:48:07.658	103.93	0
default	137	02:48:07.720	103.87	0
default	138	02:48:07.784	103.83	0
default	139	02:48:07.845	103.80	0
default	140	02:48:07.908	103.70	0
default	141	02:48:07.970	103.67	0
default	142	02:48:08.035	103.67	0
default	143	02:48:08.095	103.64	0
default	144	02:48:08.158	103.67	0
default	145	02:48:08.220	103.65	0
default	146	02:48:08.285	103.60	0
default	147	02:48:08.345	103.64	0
default	148	02:48:08.410	103.80	0
default	149	02:48:08.470	103.93	0
default	150	02:48:08.532	104.10	0
default	151	02:48:08.595	104.26	0
default	152	02:48:08.657	104.39	0
default	153	02:48:08.720	104.62	0
default	154	02:48:08.782	104.89	0
default	155	02:48:08.845	105.05	0
default	156	02:48:08.907	105.28	0
default	157	02:48:08.970	105.51	0
default	158	02:48:09.034	105.84	0
default	159	02:48:09.095	106.07	0
default	160	02:48:09.157	106.27	0
default	161	02:48:09.220	106.50	0
default	162	02:48:09.282	106.70	0
default	163	02:48:09.345	106.93	0
default	164	02:48:09.407	107.06	0
default	165	02:48:09.470	107.26	0
default	166	02:48:09.532	107.49	0
default	167	02:48:09.595	107.72	0
default	168	02:48:09.659	107.89	0
default	169	02:48:09.720	108.02	0
default	170	02:48:09.785	108.15	0
default	171	02:48:09.845	108.31	0
default	172	02:48:09.908	108.41	0
default	173	02:48:09.970	108.48	0
default	174	02:48:10.033	108.61	0
default	175	02:48:10.095	108.68	0
default	176	02:48:10.160	108.68	0
default	177	02:48:10.220	108.71	0
default	178	02:48:10.284	108.74	0
default	179	02:48:10.345	108.71	0
default	180	02:48:10.408	108.48	0
default	181	02:48:10.470	108.22	0
default	182	02:48:10.532	107.80	0
default	183	02:48:10.595	107.33	0
default	184	02:48:10.657	106.96	0
default	185	02:48:10.721	106.63	0
default	186	02:48:10.782	106.34	0
default	187	02:48:10.845	106.07	0
default	188	02:48:10.909	105.88	0
default	189	02:48:10.970	105.68	0
default	190	02:48:11.032	105.48	0
default	191	02:48:11.095	105.35	0
default	192	02:48:11.157	105.25	0
default	193	02:48:11.220	105.05	0
default	194	02:48:11.282	104.89	0
default	195	02:48:11.345	104.79	0
default	196	02:48:11.407	104.62	0
default	197	02:48:11.470	104.49	0
default	198	02:48:11.533	104.42	0
default	199	02:48:11.595	104.33	0
default	200	02:48:11.659	104.23	0
default	201	02:48:11.720	104.13	0
default	202	02:48:11.785	104.06	0
default	203	02:48:11.845	104.00	0
default	204	02:48:11.908	103.96	0
default	205	02:48:11.971	103.91	0
default	206	02:48:12.034	103.87	0
default	207	02:48:12.095	103.82	0
default	208	02:48:12.160	103.77	0
default	209	02:48:12.220	103.73	0
default	210	02:48:12.283	103.73	0
default	211	02:48:12.345	103.73	0
default	212	02:48:12.409	103.70	0
default	213	02:48:12.470	103.77	0
default	214	02:48:12.533	103.90	0
default	215	02:48:12.595	104.00	0
default	216	02:48:12.657	104.19	0
default	217	02:48:12.720	104.39	0
default	218	02:48:12.783	104.57	0
default	219	02:48:12.845	104.85	0
default	220	02:48:12.907	105.08	0
default	221	02:48:12.971	105.28	0
default	222	02:48:13.032	105.51	0
default	223	02:48:13.095	105.78	0
default	224	02:48:13.158	106.01	0
default	225	02:48:13.220	106.27	0
default	226	02:48:13.282	106.43	0
default	227	02:48:13.345	106.66	0
default	228	02:48:13.407	106.90	0
default	229	02:48:13.469	106.96	0
default	230	02:48:13.532	107.18	0
default	231	02:48:13.596	107.29	0
default	232	02:48:13.658	107.42	0
default	233	02:48:13.720	107.56	0
default	234	02:48:13.784	107.69	0
default	235	02:48:13.846	107.72	0
default	236	02:48:13.910	107.82	0
default	237	02:48:13.970	107.89	0
default	238	02:48:14.035	107.95	0
default	239	02:48:14.095	107.98	0
default	240	02:48:14.158	108.08	0
default	241	02:48:14.220	108.11	0
default	242	02:48:14.285	108.25	0
default	243	02:48:14.345	108.25	0
default	244	02:48:14.410	108.38	0
default	245	02:48:14.470	108.44	0
default	246	02:48:14.533	108.58	0
default	247	02:48:14.596	108.58	0
default	248	02:48:14.657	108.58	0
default	249	02:48:14.720	108.64	0
default	250	02:48:14.783	108.68	0
default	251	02:48:14.845	108.71	0
default	252	02:48:14.908	108.46	0
default	253	02:48:14.971	108.05	0
default	254	02:48:15.034	107.65	0
default	255	02:48:15.096	107.29	0
default	256	02:48:15.158	106.86	0
default	257	02:48:15.221	106.53	0
default	258	02:48:15.282	106.27	0
default	259	02:48:15.345	105.98	0
default	260	02:48:15.409	105.78	0
default	261	02:48:15.469	105.58	0
default	262	02:48:15.533	105.38	0
default	263	02:48:15.595	105.22	0
default	264	02:48:15.658	105.01	0
default	265	02:48:15.721	104.85	0
default	266	02:48:15.784	104.79	0
default	267	02:48:15.846	104.59	0
default	268	02:48:15.909	104.46	0
default	269	02:48:15.971	104.39	0
default	270	02:48:16.034	104.29	0
default	271	02:48:16.096	104.23	0
default	272	02:48:16.159	104.19	0
default	273	02:48:16.221	104.10	0
default	274	02:48:16.284	104.10	0
default	275	02:48:16.346	104.06	0
default	276	02:48:16.409	103.96	0
default	277	02:48:16.471	103.87	0
default	278	02:48:16.534	103.78	0
default	279	02:48:16.596	103.80	0
default	280	02:48:16.658	103.77	0
default	281	02:48:16.720	103.67	0
default	282	02:48:16.783	103.67	0
default	283	02:48:16.846	103.64	0
default	284	02:48:16.909	103.64	0
default	285	02:48:16.970	103.64	0
default	286	02:48:17.032	103.60	0
default	287	02:48:17.095	103.60	0
default	288	02:48:17.158	103.64	0
default	289	02:48:17.220	103.80	0
default	290	02:48:17.283	104.00	0
default	291	02:48:17.346	104.16	0
default	292	02:48:17.407	104.33	0
default	293	02:48:17.469	104.49	0
default	294	02:48:17.533	104.62	0
default	295	02:48:17.596	104.89	0
default	296	02:48:17.661	105.08	0
default	297	02:48:17.721	105.31	0
default	298	02:48:17.784	105.58	0
default	299	02:48:17.846	105.84	0
default	300	02:48:17.909	106.07	0
default	301	02:48:17.970	106.39	0
default	302	02:48:18.033	106.63	0
default	303	02:48:18.096	106.90	0
default	304	02:48:18.161	107.29	0
default	305	02:48:18.220	107.62	0
default	306	02:48:18.284	107.88	0
default	307	02:48:18.346	108.12	0
default	308	02:48:18.411	108.41	0
default	309	02:48:18.471	108.61	0
default	310	02:48:18.533	108.71	0
default	311	02:48:18.595	108.38	0
default	312	02:48:18.657	107.62	0
default	313	02:48:18.721	107.03	0
default	314	02:48:18.783	106.39	0
default	315	02:48:18.846	105.58	0
default	316	02:48:18.908	105.12	0
default	317	02:48:18.971	104.72	0
default	318	02:48:19.033	104.42	0
default	319	02:48:19.096	104.29	0
default	320	02:48:19.158	104.10	0
default	321	02:48:19.221	103.93	0
default	322	02:48:19.283	103.80	0
default	323	02:48:19.346	103.67	0
default	324	02:48:19.408	103.67	0
default	325	02:48:19.470	103.73	0
default	326	02:48:19.534	104.15	0
default	327	02:48:19.596	104.59	0
default	328	02:48:19.659	105.18	0
default	329	02:48:19.721	105.71	0
default	330	02:48:19.784	106.24	0
default	331	02:48:19.846	106.67	0
default	332	02:48:19.909	107.06	0
default	333	02:48:19.971	107.46	0
default	334	02:48:20.036	107.75	0
default	335	02:48:20.096	108.08	0
default	336	02:48:20.159	108.35	0
default	337	02:48:20.221	108.50	0
default	338	02:48:20.285	108.35	0
default	339	02:48:20.346	107.79	0
default	340	02:48:20.411	107.13	0
default	341	02:48:20.471	106.50	0
default	342	02:48:20.533	106.11	0
default	343	02:48:20.596	105.64	0
default	344	02:48:20.658	105.28	0
default	345	02:48:20.720	104.95	0
default	346	02:48:20.784	104.59	0
default	347	02:48:20.846	104.39	0
default	348	02:48:20.908	104.19	0
default	349	02:48:20.970	104.02	0
default	350	02:48:21.033	103.93	0
default	351	02:48:21.096	103.78	0
default	352	02:48:21.158	103.67	0
default	353	02:48:21.221	103.57	0
default	354	02:48:21.283	103.73	0
default	355	02:48:21.346	104.06	0
default	356	02:48:21.409	104.46	0
default	357	02:48:21.470	104.95	0
default	358	02:48:21.534	105.45	0
default	359	02:48:21.596	105.94	0
default	360	02:48:21.659	106.30	0
default	361	02:48:21.722	106.63	0
default	362	02:48:21.784	107.05	0
default	363	02:48:21.846	107.36	0
default	364	02:48:21.909	107.59	0
default	365	02:48:21.971	107.85	0
default	366	02:48:22.034	107.98	0
default	367	02:48:22.096	108.12	0
default	368	02:48:22.161	108.41	0
default	369	02:48:22.221	108.61	0
default	370	02:48:22.284	108.48	0
default	371	02:48:22.346	108.02	0
default	372	02:48:22.409	107.39	0
default	373	02:48:22.471	106.70	0
default	374	02:48:22.534	105.93	0
default	375	02:48:22.596	105.25	0
default	376	02:48:22.658	104.82	0
default	377	02:48:22.721	104.49	0
default	378	02:48:22.783	104.33	0
default	379	02:48:22.846	104.10	0
default	380	02:48:22.910	103.96	0
default	381	02:48:22.971	103.83	0
default	382	02:48:23.033	103.80	0
default	383	02:48:23.096	104.00	0
default	384	02:48:23.158	104.33	0
default	385	02:48:23.221	105.03	0
default	386	02:48:23.284	105.84	0
default	387	02:48:23.346	106.37	0
default	388	02:48:23.408	106.86	0
default	389	02:48:23.470	107.33	0
default	390	02:48:23.535	107.72	0
default	391	02:48:23.596	108.02	0
default	392	02:48:23.659	108.31	0
default	393	02:48:23.721	108.61	0
default	394	02:48:23.784	108.71	0
default	395	02:48:23.846	108.61	0
default	396	02:48:23.909	107.91	0
default	397	02:48:23.971	107.03	0
default	398	02:48:24.034	106.43	0
default	399	02:48:24.096	105.69	0
default	400	02:48:24.161	105.02	0
default	401	02:48:24.221	104.62	0
default	402	02:48:24.284	104.39	0
default	403	02:48:24.346	104.16	0
default	404	02:48:24.411	103.96	0
default	405	02:48:24.471	103.83	0
default	406	02:48:24.533	103.80	0
default	407	02:48:24.596	103.80	0
default	408	02:48:24.658	104.15	0
default	409	02:48:24.721	104.53	0
default	410	02:48:24.783	104.75	0
default	411	02:48:24.846	105.27	0
default	412	02:48:24.908	105.74	0
default	413	02:48:24.971	106.14	0
default	414	02:48:25.033	106.47	0
default	415	02:48:25.096	106.83	0
default	416	02:48:25.160	107.16	0
default	417	02:48:25.221	107.46	0
default	418	02:48:25.283	107.69	0
default	419	02:48:25.347	107.95	0
default	420	02:48:25.408	108.28	0
default	421	02:48:25.470	108.52	0
default	422	02:48:25.536	108.35	0
default	423	02:48:25.596	108.02	0
default	424	02:48:25.659	107.62	0
default	425	02:48:25.721	107.09	0
default	426	02:48:25.784	106.44	0
default	427	02:48:25.846	105.84	0
default	428	02:48:25.909	105.35	0
default	429	02:48:25.972	104.95	0
default	430	02:48:26.036	104.66	0
default	431	02:48:26.096	104.42	0
default	432	02:48:26.160	104.33	0
default	433	02:48:26.221	104.15	0
default	434	02:48:26.285	104.03	0
default	435	02:48:26.346	104.00	0
default	436	02:48:26.411	103.97	0
default	437	02:48:26.471	103.87	0
default	438	02:48:26.533	103.93	0
default	439	02:48:26.596	103.87	0
default	440	02:48:26.658	103.87	0
default	441	02:48:26.721	104.03	0
default	442	02:48:26.784	104.19	0
default	443	02:48:26.846	104.52	0
default	444	02:48:26.908	104.92	0
default	445	02:48:26.971	105.20	0
default	446	02:48:27.034	105.45	0
default	447	02:48:27.096	105.64	0
default	448	02:48:27.158	105.88	0
default	449	02:48:27.221	106.07	0
default	450	02:48:27.283	106.37	0
default	451	02:48:27.346	106.63	0
default	452	02:48:27.411	106.93	0
default	453	02:48:27.470	107.16	0
default	454	02:48:27.534	107.46	0
default	455	02:48:27.597	107.65	0
default	456	02:48:27.659	107.82	0
default	457	02:48:27.721	107.95	0
default	458	02:48:27.784	107.99	0
default	459	02:48:27.846	107.98	0
default	460	02:48:27.909	107.75	0
default	461	02:48:27.971	107.39	0
default	462	02:48:28.035	107.16	0
default	463	02:48:28.096	106.96	0
default	464	02:48:28.160	106.70	0
default	465	02:48:28.221	106.54	0
default	466	02:48:28.286	106.27	0
default	467	02:48:28.346	105.98	0
default	468	02:48:28.409	105.78	0
default	469	02:48:28.471	105.55	0
default	470	02:48:28.534	105.31	0
default	471	02:48:28.596	105.12	0
default	472	02:48:28.659	104.99	0
default	473	02:48:28.721	104.79	0
default	474	02:48:28.784	104.56	0
default	475	02:48:28.846	104.42	0
default	476	02:48:28.908	104.29	0
default	477	02:48:28.971	104.19	0
default	478	02:48:29.033	104.10	0
default	479	02:48:29.096	104.06	0
default	480	02:48:29.159	103.96	0
default	481	02:48:29.221	103.87	0
default	482	02:48:29.284	103.80	0
default	483	02:48:29.346	103.80	0
default	484	02:48:29.408	103.87	0
default	485	02:48:29.470	104.00	0
default	486	02:48:29.535	104.23	0
default	487	02:48:29.596	104.46	0
default	488	02:48:29.659	104.75	0
default	489	02:48:29.721	105.05	0
default	490	02:48:29.784	105.38	0
default	491	02:48:29.846	105.68	0
default	492	02:48:29.911	105.94	0
default	493	02:48:29.971	106.28	0
default	494	02:48:30.035	106.50	0
default	495	02:48:30.096	106.73	0
default	496	02:48:30.161	106.93	0
default	497	02:48:30.221	107.13	0
default	498	02:48:30.284	107.23	0
default	499	02:48:30.346	107.32	0
default	500	02:48:30.411	107.42	0
default	501	02:48:30.471	107.52	0
default	502	02:48:30.534	107.62	0
default	503	02:48:30.596	107.59	0
default	504	02:48:30.658	107.60	0
default	505	02:48:30.721	107.69	0
default	506	02:48:30.784	107.73	0
default	507	02:48:30.846	107.82	0
default	508	02:48:30.908	107.92	0
default	509	02:48:30.971	107.98	0
default	510	02:48:31.033	108.08	0
default	511	02:48:31.096	108.05	0
default	512	02:48:31.159	107.95	0
default	513	02:48:31.221	107.82	0
default	514	02:48:31.283	107.52	0
default	515	02:48:31.346	106.90	0
default	516	02:48:31.408	106.50	0
default	517	02:48:31.470	106.20	0
default	518	02:48:31.534	105.78	0
default	519	02:48:31.598	105.41	0
default	520	02:48:31.660	105.18	0
default	521	02:48:31.721	105.08	0
default	522	02:48:31.785	104.85	0
default	523	02:48:31.846	104.69	0
default	524	02:48:31.911	104.56	0
default	525	02:48:31.971	104.42	0
default	526	02:48:32.036	104.33	0
default	527	02:48:32.096	104.26	0
default	528	02:48:32.159	104.16	0
default	529	02:48:32.221	104.11	0
default	530	02:48:32.286	104.03	0
default	531	02:48:32.346	104.00	0
default	532	02:48:32.412	103.96	0
default	533	02:48:32.471	103.83	0
default	534	02:48:32.533	103.87	0
default	535	02:48:32.596	104.03	0
default	536	02:48:32.658	104.13	0
default	537	02:48:32.721	104.33	0
default	538	02:48:32.783	104.49	0
default	539	02:48:32.847	104.82	0
default	540	02:48:32.908	105.16	0
default	541	02:48:32.971	105.55	0
default	542	02:48:33.034	105.84	0
default	543	02:48:33.096	106.15	0
default	544	02:48:33.159	106.53	0
default	545	02:48:33.222	106.83	0
default	546	02:48:33.284	107.13	0
default	547	02:48:33.346	107.42	0
default	548	02:48:33.410	107.59	0
default	549	02:48:33.471	107.75	0
default	550	02:48:33.534	107.89	0
default	551	02:48:33.596	107.98	0
default	552	02:48:33.660	108.12	0
default	553	02:48:33.722	108.18	0
default	554	02:48:33.785	108.26	0
default	555	02:48:33.846	108.22	0
default	556	02:48:33.909	107.99	0
default	557	02:48:33.971	107.56	0
default	558	02:48:34.034	107.10	0
default	559	02:48:34.096	106.63	0
default	560	02:48:34.159	106.24	0
default	561	02:48:34.221	105.88	0
default	562	02:48:34.285	105.61	0
default	563	02:48:34.346	105.31	0
default	564	02:48:34.409	105.12	0
default	565	02:48:34.473	104.90	0
default	566	02:48:34.536	104.66	0
default	567	02:48:34.597	104.52	0
default	568	02:48:34.658	104.39	0
default	569	02:48:34.722	104.29	0
default	570	02:48:34.784	104.23	0
default	571	02:48:34.846	104.13	0
default	572	02:48:34.908	104.03	0
default	573	02:48:34.972	104.00	0
default	574	02:48:35.034	103.96	0
default	575	02:48:35.097	104.06	0
default	576	02:48:35.158	104.19	0
default	577	02:48:35.221	104.42	0
default	578	02:48:35.284	104.74	0
default	579	02:48:35.346	105.08	0
default	580	02:48:35.408	105.38	0
default	581	02:48:35.470	105.81	0
default	582	02:48:35.535	106.21	0
default	583	02:48:35.596	106.63	0
default	584	02:48:35.659	106.93	0
default	585	02:48:35.722	107.23	0
default	586	02:48:35.785	107.56	0
default	587	02:48:35.846	107.79	0
default	588	02:48:35.909	108.02	0
default	589	02:48:35.972	108.32	0
default	590	02:48:36.036	108.55	0
default	591	02:48:36.098	108.68	0
default	592	02:48:36.163	108.64	0
default	593	02:48:36.221	108.55	0
default	594	02:48:36.285	108.18	0
default	595	02:48:36.347	107.65	0
default	596	02:48:36.411	107.10	0
default	597	02:48:36.471	106.60	0
default	598	02:48:36.534	106.11	0
default	599	02:48:36.596	105.74	0
default	600	02:48:36.658	105.34	0
default	601	02:48:36.721	105.12	0
default	602	02:48:36.784	104.92	0
default	603	02:48:36.846	104.61	0
default	604	02:48:36.909	104.46	0
default	605	02:48:36.972	104.36	0
default	606	02:48:37.034	104.23	0
default	607	02:48:37.097	104.10	0
default	608	02:48:37.159	104.10	0
default	609	02:48:37.222	103.96	0
default	610	02:48:37.284	103.96	0
default	611	02:48:37.347	103.96	0
default	612	02:48:37.409	104.10	0
default	613	02:48:37.470	104.33	0
default	614	02:48:37.535	104.63	0
default	615	02:48:37.597	105.02	0
default	616	02:48:37.662	105.25	0
default	617	02:48:37.722	105.48	0
default	618	02:48:37.785	105.78	0
default	619	02:48:37.846	106.01	0
default	620	02:48:37.910	106.17	0
default	621	02:48:37.972	106.40	0
default	622	02:48:38.037	106.57	0
default	623	02:48:38.097	106.83	0
default	624	02:48:38.160	107.03	0
default	625	02:48:38.222	107.20	0
default	626	02:48:38.287	107.36	0
default	627	02:48:38.347	107.49	0
default	628	02:48:38.412	107.53	0
default	629	02:48:38.472	107.66	0
default	630	02:48:38.534	107.72	0
default	631	02:48:38.597	107.79	0
default	632	02:48:38.660	107.85	0
default	633	02:48:38.722	107.89	0
default	634	02:48:38.784	107.89	0
default	635	02:48:38.847	107.88	0
default	636	02:48:38.909	107.69	0
default	637	02:48:38.972	107.34	0
default	638	02:48:39.035	106.83	0
default	639	02:48:39.097	106.43	0
default	640	02:48:39.160	106.07	0
default	641	02:48:39.222	105.74	0
default	642	02:48:39.284	105.45	0
default	643	02:48:39.347	105.15	0
default	644	02:48:39.409	104.95	0
default	645	02:48:39.472	104.79	0
default	646	02:48:39.535	104.62	0
default	647	02:48:39.597	104.49	0
default	648	02:48:39.660	104.37	0
default	649	02:48:39.722	104.26	0
default	650	02:48:39.787	104.15	0
default	651	02:48:39.847	104.10	0
default	652	02:48:39.910	104.10	0
default	653	02:48:39.972	104.00	0
default	654	02:48:40.035	103.96	0
default	655	02:48:40.097	104.10	0
default	656	02:48:40.162	104.33	0
default	657	02:48:40.222	104.52	0
default	658	02:48:40.287	104.85	0
default	659	02:48:40.347	105.15	0
default	660	02:48:40.409	105.45	0
default	661	02:48:40.472	105.87	0
default	662	02:48:40.534	106.46	0
default	663	02:48:40.597	107.16	0
default	664	02:48:40.659	107.72	0
default	665	02:48:40.722	108.18	0
default	666	02:48:40.784	108.54	0
default	667	02:48:40.847	108.81	0
default	668	02:48:40.911	109.07	0
default	669	02:48:40.972	109.24	0
default	670	02:48:41.034	109.14	0
default	671	02:48:41.098	108.77	0
default	672	02:48:41.159	108.25	0
default	673	02:48:41.222	107.53	0
default	674	02:48:41.286	106.70	0
default	675	02:48:41.347	106.14	0
default	676	02:48:41.409	105.74	0
default	677	02:48:41.471	105.38	0
default	678	02:48:41.535	105.12	0
default	679	02:48:41.597	104.95	0
default	680	02:48:41.660	104.75	0
default	681	02:48:41.722	104.69	0
default	682	02:48:41.785	104.56	0
default	683	02:48:41.847	104.49	0
default	684	02:48:41.910	104.46	0
default	685	02:48:41.972	104.37	0
default	686	02:48:42.035	104.33	0
default	687	02:48:42.097	104.24	0
default	688	02:48:42.163	104.13	0
default	689	02:48:42.222	104.06	0
default	690	02:48:42.285	104.03	0
default	691	02:48:42.347	104.03	0
default	692	02:48:42.409	104.03	0
default	693	02:48:42.472	104.00	0
default	694	02:48:42.534	103.96	0
default	695	02:48:42.598	104.00	0
default	696	02:48:42.659	104.00	0
